type,ring_id,fiber_id,slit,id,y_blue,y_red,y_ir
science,14,18,slit2,411,2573.87,2577.69,2572.0
science,14,20,slit2,412,2579.87,2583.71,2578.04
science,14,22,slit2,413,2585.87,2589.74,2584.07
science,14,24,slit2,414,2591.87,2595.76,2590.11
science,14,26,slit2,415,2597.87,2601.79,2596.14
science,14,28,slit2,416,2603.87,2607.81,2602.18
science,14,30,slit2,417,2609.86,2613.83,2608.21
science,14,32,slit2,418,2615.86,2619.86,2614.25
science,14,34,slit2,419,2621.86,2625.88,2620.28
science,14,36,slit2,420,2627.86,2631.91,2626.32
science,14,38,slit2,421,2633.86,2637.93,2632.35
science,15,41,slit2,422,2639.86,2643.95,2638.39
science,15,39,slit2,423,2645.86,2649.98,2644.42
science,15,37,slit2,424,2651.86,2656.0,2650.45
science,15,35,slit2,425,2657.86,2662.03,2656.49
science,15,33,slit2,426,2663.86,2668.05,2662.52
science,15,31,slit2,427,2669.86,2674.07,2668.56
science,15,29,slit2,428,2675.86,2680.1,2674.59
science,15,27,slit2,429,2681.85,2686.12,2680.63
science,15,25,slit2,430,2687.85,2692.15,2686.66
sky2,5,15,slit2,431,2693.85,2698.17,2692.7
sky1,4,8,slit2,432,2699.85,2704.2,2698.73
science,15,23,slit2,433,2705.85,2710.22,2704.77
science,15,21,slit2,434,2711.85,2716.24,2710.8
science,15,19,slit2,435,2717.85,2722.27,2716.84
science,15,17,slit2,436,2723.85,2728.29,2722.87
science,15,15,slit2,437,2729.85,2734.32,2728.91
science,16,16,slit2,438,2735.85,2740.34,2734.94
science,16,18,slit2,439,2741.85,2746.36,2740.98
science,16,20,slit2,440,2747.85,2752.39,2747.01
science,16,22,slit2,441,2753.84,2758.41,2753.05
science,16,24,slit2,442,2759.84,2764.44,2759.08
science,16,26,slit2,443,2765.84,2770.46,2765.11
science,16,28,slit2,444,2771.84,2776.48,2771.15
science,16,30,slit2,445,2777.84,2782.51,2777.18
science,16,32,slit2,446,2783.84,2788.53,2783.22
science,16,34,slit2,447,2789.84,2794.56,2789.25
science,16,36,slit2,448,2795.84,2800.58,2795.29
science,16,38,slit2,449,2801.84,2806.6,2801.32
science,16,40,slit2,450,2807.84,2812.63,2807.36
science,16,42,slit2,451,2813.84,2818.65,2813.39
science,16,44,slit2,452,2819.84,2824.68,2819.43
science,17,47,slit2,453,2825.84,2830.7,2825.46
science,17,45,slit2,454,2831.83,2836.72,2831.5
science,17,43,slit2,455,2837.83,2842.75,2837.53
science,17,41,slit2,456,2843.83,2848.77,2843.57
science,17,39,slit2,457,2849.83,2854.8,2849.6
science,17,37,slit2,458,2855.83,2860.82,2855.64
science,17,35,slit2,459,2861.83,2866.84,2861.67
science,17,33,slit2,460,2867.83,2872.87,2867.7
science,17,31,slit2,461,2873.83,2878.89,2873.74
science,17,29,slit2,462,2879.83,2884.92,2879.77
science,17,27,slit2,463,2885.83,2890.94,2885.81
science,17,25,slit2,464,2891.83,2896.96,2891.84
science,17,23,slit2,465,2897.83,2902.99,2897.88
science,17,21,slit2,466,2903.82,2909.01,2903.91
sky2,5,13,slit2,467,2909.82,2915.04,2909.95
sky1,4,6,slit2,468,2915.82,2921.06,2915.98
science,17,19,slit2,469,2921.82,2927.08,2922.02
science,17,17,slit2,470,2927.82,2933.11,2928.05
science,18,18,slit2,471,2933.82,2939.13,2934.09
science,18,20,slit2,472,2939.82,2945.16,2940.12
science,18,22,slit2,473,2945.82,2951.18,2946.16
science,18,24,slit2,474,2951.82,2957.2,2952.19
science,18,26,slit2,475,2957.82,2963.23,2958.23
science,18,28,slit2,476,2963.82,2969.25,2964.26
science,18,30,slit2,477,2969.82,2975.28,2970.29
science,18,32,slit2,478,2975.81,2981.3,2976.33
science,18,34,slit2,479,2981.81,2987.33,2982.36
science,18,36,slit2,480,2987.81,2993.35,2988.4
science,18,38,slit2,481,2993.81,2999.37,2994.43
science,18,40,slit2,482,2999.81,3005.4,3000.47
science,18,42,slit2,483,3005.81,3011.42,3006.5
science,18,44,slit2,484,3011.81,3017.45,3012.54
science,18,46,slit2,485,3017.81,3023.47,3018.57
science,18,48,slit2,486,3023.81,3029.49,3024.61
science,18,50,slit2,487,3029.76,3035.47,3030.59
science,19,53,slit2,488,3035.71,3041.45,3036.58
science,19,51,slit2,489,3041.67,3047.42,3042.57
science,19,49,slit2,490,3047.62,3053.4,3048.56
science,19,47,slit2,491,3053.57,3059.38,3054.55
science,19,45,slit2,492,3059.52,3065.35,3060.53
science,19,43,slit2,493,3065.48,3071.33,3066.52
science,19,41,slit2,494,3071.43,3077.31,3072.51
science,19,39,slit2,495,3077.38,3083.28,3078.5
science,19,37,slit2,496,3083.33,3089.26,3084.48
science,19,35,slit2,497,3089.29,3095.24,3090.47
science,19,33,slit2,498,3095.24,3101.21,3096.46
science,19,31,slit2,499,3101.19,3107.19,3102.45
science,19,29,slit2,500,3107.14,3113.17,3108.43
science,19,27,slit2,501,3113.1,3119.14,3114.42
science,19,25,slit2,502,3119.05,3125.12,3120.41
sky2,4,8,slit2,503,3125.0,3131.1,3126.4
sky1,4,4,slit2,504,3130.95,3137.07,3132.38
std,24,57,slit2,505,3136.91,3143.05,3138.37
science,19,23,slit2,506,3142.86,3149.03,3144.36
science,19,21,slit2,507,3148.81,3155.0,3150.35
science,19,19,slit2,508,3154.76,3160.98,3156.34
science,20,20,slit2,509,3160.72,3166.96,3162.32
science,20,22,slit2,510,3166.67,3172.93,3168.31
science,20,24,slit2,511,3172.62,3178.91,3174.3
science,20,26,slit2,512,3178.57,3184.89,3180.29
science,20,28,slit2,513,3184.53,3190.86,3186.27
science,20,30,slit2,514,3190.48,3196.84,3192.26
science,20,32,slit2,515,3196.43,3202.82,3198.25
science,20,34,slit2,516,3202.38,3208.79,3204.24
science,20,36,slit2,517,3208.34,3214.77,3210.22
science,20,38,slit2,518,3214.29,3220.75,3216.21
science,20,40,slit2,519,3220.24,3226.72,3222.2
science,20,42,slit2,520,3226.19,3232.7,3228.19
science,20,44,slit2,521,3232.15,3238.68,3234.17
science,20,46,slit2,522,3238.1,3244.65,3240.16
science,20,48,slit2,523,3244.05,3250.63,3246.15
science,20,50,slit2,524,3250.0,3256.61,3252.14
science,20,52,slit2,525,3255.96,3262.58,3258.12
science,20,54,slit2,526,3261.91,3268.56,3264.11
science,20,56,slit2,527,3267.86,3274.54,3270.1
science,21,59,slit2,528,3273.81,3280.51,3276.09
science,21,57,slit2,529,3279.77,3286.49,3282.08
science,21,55,slit2,530,3285.72,3292.47,3288.06
science,21,53,slit2,531,3291.67,3298.44,3294.05
science,21,51,slit2,532,3297.62,3304.42,3300.04
science,21,49,slit2,533,3303.58,3310.4,3306.03
science,21,47,slit2,534,3309.53,3316.37,3312.01
science,21,45,slit2,535,3315.48,3322.35,3318.0
science,21,43,slit2,536,3321.43,3328.33,3323.99
science,21,41,slit2,537,3327.39,3334.3,3329.98
science,21,39,slit2,538,3333.34,3340.28,3335.96
sky2,4,6,slit2,539,3339.29,3346.26,3341.95
sky1,5,5,slit2,540,3345.24,3352.23,3347.94
science,21,37,slit2,541,3351.2,3358.21,3353.93
science,21,35,slit2,542,3357.15,3364.19,3359.91
science,21,33,slit2,543,3363.1,3370.16,3365.9
science,21,31,slit2,544,3369.05,3376.14,3371.89
science,21,29,slit2,545,3375.01,3382.12,3377.88
science,21,27,slit2,546,3380.96,3388.09,3383.87
science,21,25,slit2,547,3386.91,3394.07,3389.85
science,21,23,slit2,548,3392.86,3400.05,3395.84
science,21,21,slit2,549,3398.82,3406.02,3401.83
science,22,22,slit2,550,3404.77,3412.0,3407.82
science,22,24,slit2,551,3410.72,3417.98,3413.8
science,22,26,slit2,552,3416.67,3423.95,3419.79
science,22,28,slit2,553,3422.63,3429.93,3425.78
science,22,30,slit2,554,3428.58,3435.91,3431.77
science,22,32,slit2,555,3434.53,3441.88,3437.75
science,22,34,slit2,556,3440.48,3447.86,3443.74
science,22,36,slit2,557,3446.44,3453.84,3449.73
science,22,38,slit2,558,3452.39,3459.81,3455.72
science,22,40,slit2,559,3458.34,3465.79,3461.7
science,22,42,slit2,560,3464.29,3471.77,3467.69
science,22,44,slit2,561,3470.25,3477.74,3473.68
science,22,46,slit2,562,3476.2,3483.72,3479.67
science,22,48,slit2,563,3482.15,3489.7,3485.66
science,22,50,slit2,564,3488.1,3495.67,3491.64
science,22,52,slit2,565,3494.06,3501.65,3497.63
science,22,54,slit2,566,3500.01,3507.63,3503.62
science,22,56,slit2,567,3505.96,3513.6,3509.61
science,22,58,slit2,568,3511.91,3519.58,3515.59
science,22,60,slit2,569,3517.87,3525.56,3521.58
science,22,62,slit2,570,3523.82,3531.53,3527.57
science,23,65,slit2,571,3529.77,3537.51,3533.56
science,23,63,slit2,572,3535.72,3543.49,3539.54
science,23,61,slit2,573,3541.68,3549.46,3545.53
sky2,5,5,slit2,574,3547.63,3555.44,3551.52
sky2,4,4,slit2,575,3553.58,3561.42,3557.51
sky1,5,7,slit2,576,3559.53,3567.39,3563.49
sky1,5,9,slit2,577,3565.49,3573.37,3569.48
science,23,59,slit2,578,3571.44,3579.35,3575.47
science,23,57,slit2,579,3577.39,3585.32,3581.46
science,23,55,slit2,580,3583.35,3591.3,3587.45
science,23,53,slit2,581,3589.3,3597.28,3593.43
science,23,51,slit2,582,3595.25,3603.25,3599.42
science,23,49,slit2,583,3601.2,3609.23,3605.41
science,23,47,slit2,584,3607.16,3615.21,3611.4
science,23,45,slit2,585,3613.11,3621.19,3617.38
science,23,43,slit2,586,3619.06,3627.16,3623.37
science,23,41,slit2,587,3625.01,3633.14,3629.36
science,23,39,slit2,588,3630.97,3639.12,3635.35
science,23,37,slit2,589,3636.92,3645.09,3641.33
science,23,35,slit2,590,3642.87,3651.07,3647.32
science,23,33,slit2,591,3648.82,3657.05,3653.31
science,23,31,slit2,592,3654.78,3663.02,3659.3
science,23,29,slit2,593,3660.73,3669.0,3665.28
science,23,27,slit2,594,3666.68,3674.98,3671.27
science,23,25,slit2,595,3672.63,3680.95,3677.26
science,23,23,slit2,596,3678.59,3686.93,3683.25
science,24,24,slit2,597,3684.54,3692.91,3689.24
science,24,26,slit2,598,3690.49,3698.88,3695.22
science,24,28,slit2,599,3696.44,3704.86,3701.21
science,24,30,slit2,600,3702.4,3710.84,3707.2
science,24,32,slit2,601,3708.35,3716.81,3713.19
science,24,34,slit2,602,3714.3,3722.79,3719.17
science,24,36,slit2,603,3720.25,3728.77,3725.16
science,24,38,slit2,604,3726.21,3734.74,3731.15
science,24,40,slit2,605,3732.16,3740.72,3737.14
science,24,42,slit2,606,3738.11,3746.7,3743.12
science,24,44,slit2,607,3744.06,3752.67,3749.11
science,24,46,slit2,608,3750.02,3758.65,3755.1
science,24,48,slit2,609,3755.97,3764.63,3761.09
science,24,50,slit2,610,3761.92,3770.6,3767.07
sky2,5,7,slit2,611,3767.87,3776.58,3773.06
sky1,5,11,slit2,612,3773.83,3782.56,3779.05
std,19,44,slit2,613,3779.78,3788.53,3785.04
science,24,52,slit2,614,3785.73,3794.51,3791.03
science,24,54,slit2,615,3791.68,3800.49,3797.01
science,24,56,slit2,616,3797.64,3806.46,3803.0
science,24,58,slit2,617,3803.59,3812.44,3808.99
science,24,60,slit2,618,3809.54,3818.42,3814.98
science,24,62,slit2,619,3815.49,3824.39,3820.96
science,24,64,slit2,620,3821.45,3830.37,3826.95
science,24,66,slit2,621,3827.4,3836.35,3832.94
science,24,68,slit2,622,3833.35,3842.32,3838.93
science,25,71,slit2,623,3839.3,3848.3,3844.91
science,25,69,slit2,624,3845.26,3854.28,3850.9
science,25,67,slit2,625,3851.21,3860.25,3856.89
science,25,65,slit2,626,3857.16,3866.23,3862.88
science,25,63,slit2,627,3863.11,3872.21,3868.86
science,25,61,slit2,628,3869.07,3878.18,3874.85
science,25,59,slit2,629,3875.02,3884.16,3880.84
science,25,57,slit2,630,3880.97,3890.14,3886.83
science,25,55,slit2,631,3886.92,3896.11,3892.82
science,25,53,slit2,632,3892.88,3902.09,3898.8
science,25,51,slit2,633,3898.83,3908.07,3904.79
science,25,49,slit2,634,3904.78,3914.04,3910.78
science,25,47,slit2,635,3910.73,3920.02,3916.77
science,25,45,slit2,636,3916.69,3926.0,3922.75
science,25,43,slit2,637,3922.64,3931.97,3928.74
science,25,41,slit2,638,3928.59,3937.95,3934.73
science,25,39,slit2,639,3934.54,3943.93,3940.72
science,25,37,slit2,640,3940.5,3949.9,3946.7
science,25,35,slit2,641,3946.45,3955.88,3952.69
science,25,33,slit2,642,3952.4,3961.86,3958.68
science,25,31,slit2,643,3958.35,3967.83,3964.67
science,25,29,slit2,644,3964.31,3973.81,3970.65
science,25,27,slit2,645,3970.26,3979.79,3976.64
science,25,25,slit2,646,3976.21,3985.76,3982.63
sky2,5,9,slit2,647,3982.16,3991.74,3988.62
sky1,2,0,slit3,0,146.9,141.22,131.41
std,19,94,slit3,1,152.86,147.2,137.4
science,25,0,slit3,2,158.82,153.18,143.39
science,25,1,slit3,3,164.78,159.17,149.39
science,25,2,slit3,4,170.73,165.15,155.38
science,25,3,slit3,5,176.69,171.13,161.37
science,25,4,slit3,6,182.65,177.12,167.36
science,25,5,slit3,7,188.61,183.1,173.35
science,25,6,slit3,8,194.57,189.09,179.35
science,25,7,slit3,9,200.52,195.07,185.34
science,25,8,slit3,10,206.48,201.05,191.33
science,25,9,slit3,11,212.44,207.04,197.32
science,25,10,slit3,12,218.4,213.02,203.31
science,25,11,slit3,13,224.36,219.0,209.31
science,25,12,slit3,14,230.31,224.99,215.3
science,25,13,slit3,15,236.27,230.97,221.29
science,25,14,slit3,16,242.23,236.95,227.28
science,25,15,slit3,17,248.19,242.94,233.27
science,25,16,slit3,18,254.15,248.92,239.27
science,25,17,slit3,19,260.1,254.9,245.26
science,25,18,slit3,20,266.06,260.89,251.25
science,25,19,slit3,21,272.02,266.87,257.24
science,25,20,slit3,22,277.98,272.85,263.24
science,25,21,slit3,23,283.94,278.84,269.23
science,25,22,slit3,24,289.89,284.82,275.22
science,25,23,slit3,25,295.85,290.8,281.21
science,24,22,slit3,26,301.81,296.79,287.2
science,24,21,slit3,27,307.77,302.77,293.2
science,24,20,slit3,28,313.73,308.76,299.19
science,24,19,slit3,29,319.68,314.74,305.18
science,24,18,slit3,30,325.64,320.72,311.17
science,24,17,slit3,31,331.6,326.71,317.16
science,24,16,slit3,32,337.56,332.69,323.16
science,24,15,slit3,33,343.52,338.67,329.15
science,24,14,slit3,34,349.48,344.66,335.14
sky2,3,0,slit3,35,355.43,350.64,341.13
sky1,3,0,slit3,36,361.39,356.62,347.12
sky1,4,0,slit3,37,367.35,362.61,353.12
science,24,13,slit3,38,373.31,368.59,359.11
science,24,12,slit3,39,379.27,374.57,365.1
science,24,11,slit3,40,385.22,380.56,371.09
science,24,10,slit3,41,391.18,386.54,377.08
science,24,9,slit3,42,397.14,392.52,383.08
science,24,8,slit3,43,403.1,398.51,389.07
science,24,7,slit3,44,409.06,404.49,395.06
science,24,6,slit3,45,415.01,410.47,401.05
science,24,5,slit3,46,420.97,416.46,407.04
science,24,4,slit3,47,426.93,422.44,413.04
science,24,3,slit3,48,432.89,428.43,419.03
science,24,2,slit3,49,438.85,434.41,425.02
science,24,1,slit3,50,444.8,440.39,431.01
science,24,0,slit3,51,450.76,446.38,437.01
science,23,0,slit3,52,456.72,452.36,443.0
science,23,1,slit3,53,462.68,458.34,448.99
science,23,2,slit3,54,468.64,464.33,454.98
science,23,3,slit3,55,474.59,470.31,460.97
science,23,4,slit3,56,480.55,476.29,466.97
science,23,5,slit3,57,486.51,482.28,472.96
science,23,6,slit3,58,492.47,488.26,478.95
science,23,7,slit3,59,498.43,494.24,484.94
science,23,8,slit3,60,504.38,500.23,490.93
science,23,9,slit3,61,510.34,506.21,496.93
science,23,10,slit3,62,516.3,512.19,502.92
science,23,11,slit3,63,522.26,518.18,508.91
science,23,12,slit3,64,528.22,524.16,514.9
science,23,13,slit3,65,534.17,530.14,520.89
science,23,14,slit3,66,540.13,536.13,526.89
science,23,15,slit3,67,546.09,542.11,532.88
science,23,16,slit3,68,552.05,548.09,538.87
science,23,17,slit3,69,558.01,554.08,544.86
science,23,18,slit3,70,563.96,560.06,550.85
sky2,4,0,slit3,71,569.92,566.05,556.85
sky1,5,0,slit3,72,575.88,572.03,562.84
science,23,19,slit3,73,581.84,578.01,568.83
science,23,20,slit3,74,587.8,584.0,574.82
science,23,21,slit3,75,593.75,589.98,580.81
science,22,20,slit3,76,599.71,595.96,586.81
science,22,19,slit3,77,605.67,601.95,592.8
science,22,18,slit3,78,611.63,607.93,598.79
science,22,17,slit3,79,617.59,613.91,604.78
science,22,16,slit3,80,623.54,619.9,610.78
science,22,15,slit3,81,629.5,625.88,616.77
science,22,14,slit3,82,635.46,631.86,622.76
science,22,13,slit3,83,641.42,637.85,628.75
science,22,12,slit3,84,647.38,643.83,634.74
science,22,11,slit3,85,653.34,649.81,640.74
science,22,10,slit3,86,659.29,655.8,646.73
science,22,9,slit3,87,665.25,661.78,652.72
science,22,8,slit3,88,671.21,667.76,658.71
science,22,7,slit3,89,677.17,673.75,664.7
science,22,6,slit3,90,683.13,679.73,670.7
science,22,5,slit3,91,689.08,685.72,676.69
science,22,4,slit3,92,695.04,691.7,682.68
science,22,3,slit3,93,701.0,697.68,688.67
science,22,2,slit3,94,706.96,703.67,694.66
science,22,1,slit3,95,712.92,709.65,700.66
science,22,0,slit3,96,718.87,715.63,706.65
science,21,0,slit3,97,724.83,721.62,712.64
science,21,1,slit3,98,730.79,727.6,718.63
science,21,2,slit3,99,736.75,733.58,724.62
science,21,3,slit3,100,742.71,739.57,730.62
science,21,4,slit3,101,748.66,745.55,736.61
science,21,5,slit3,102,754.62,751.53,742.6
science,21,6,slit3,103,760.58,757.52,748.59
science,21,7,slit3,104,766.54,763.5,754.58
science,21,8,slit3,105,772.5,769.48,760.58
sky2,5,1,slit3,106,778.45,775.47,766.57
sky2,5,0,slit3,107,784.41,781.45,772.56
sky1,5,1,slit3,108,790.37,787.43,778.55
std,24,77,slit3,109,796.33,793.42,784.54
science,21,9,slit3,110,802.29,799.4,790.54
science,21,10,slit3,111,808.24,805.39,796.53
science,21,11,slit3,112,814.2,811.37,802.52
science,21,12,slit3,113,820.16,817.35,808.51
science,21,13,slit3,114,826.12,823.34,814.51
science,21,14,slit3,115,832.08,829.32,820.5
science,21,15,slit3,116,838.03,835.3,826.49
science,21,16,slit3,117,843.99,841.29,832.48
science,21,17,slit3,118,849.95,847.27,838.47
science,21,18,slit3,119,855.91,853.25,844.47
science,21,19,slit3,120,861.87,859.24,850.46
science,20,18,slit3,121,867.82,865.22,856.45
science,20,17,slit3,122,873.78,871.2,862.44
science,20,16,slit3,123,879.74,877.19,868.43
science,20,15,slit3,124,885.7,883.17,874.43
science,20,14,slit3,125,891.66,889.15,880.42
science,20,13,slit3,126,897.61,895.14,886.41
science,20,12,slit3,127,903.57,901.12,892.4
science,20,11,slit3,128,909.53,907.1,898.39
science,20,10,slit3,129,915.49,913.09,904.39
science,20,9,slit3,130,921.45,919.07,910.38
science,20,8,slit3,131,927.4,925.06,916.37
science,20,7,slit3,132,933.36,931.04,922.36
science,20,6,slit3,133,939.32,937.02,928.35
science,20,5,slit3,134,945.28,943.01,934.35
science,20,4,slit3,135,951.24,948.99,940.34
science,20,3,slit3,136,957.19,954.97,946.33
science,20,2,slit3,137,963.15,960.96,952.32
science,20,1,slit3,138,969.11,966.94,958.31
science,20,0,slit3,139,975.07,972.92,964.31
science,19,0,slit3,140,981.03,978.91,970.3
science,19,1,slit3,141,986.99,984.89,976.29
science,19,2,slit3,142,992.94,990.87,982.28
sky2,4,1,slit3,143,998.9,996.86,988.28
sky1,4,1,slit3,144,1004.86,1002.84,994.27
science,19,3,slit3,145,1010.82,1008.82,1000.26
science,19,4,slit3,146,1016.78,1014.81,1006.25
science,19,5,slit3,147,1022.73,1020.79,1012.24
science,19,6,slit3,148,1028.69,1026.77,1018.24
science,19,7,slit3,149,1034.65,1032.76,1024.23
science,19,8,slit3,150,1040.61,1038.74,1030.22
science,19,9,slit3,151,1046.57,1044.72,1036.21
science,19,10,slit3,152,1052.52,1050.71,1042.2
science,19,11,slit3,153,1058.48,1056.69,1048.2
science,19,12,slit3,154,1064.44,1062.68,1054.19
science,19,13,slit3,155,1070.4,1068.66,1060.18
science,19,14,slit3,156,1076.36,1074.64,1066.17
science,19,15,slit3,157,1082.31,1080.63,1072.16
science,19,16,slit3,158,1088.27,1086.61,1078.16
science,19,17,slit3,159,1094.23,1092.59,1084.15
science,18,16,slit3,160,1100.19,1098.58,1090.14
science,18,15,slit3,161,1106.15,1104.56,1096.13
science,18,14,slit3,162,1112.1,1110.54,1102.12
science,18,13,slit3,163,1117.97,1116.43,1108.03
science,18,12,slit3,164,1123.84,1122.32,1113.93
science,18,11,slit3,165,1129.71,1128.22,1119.83
science,18,10,slit3,166,1135.58,1134.11,1125.73
science,18,9,slit3,167,1141.45,1140.0,1131.63
science,18,8,slit3,168,1147.32,1145.89,1137.54
science,18,7,slit3,169,1153.19,1151.78,1143.44
science,18,6,slit3,170,1159.05,1157.67,1149.34
science,18,5,slit3,171,1164.92,1163.56,1155.24
science,18,4,slit3,172,1170.79,1169.45,1161.14
science,18,3,slit3,173,1176.66,1175.34,1167.05
science,18,2,slit3,174,1182.53,1181.23,1172.95
science,18,1,slit3,175,1188.4,1187.12,1178.85
science,18,0,slit3,176,1194.27,1193.01,1184.75
science,17,0,slit3,177,1200.14,1198.9,1190.65
science,17,1,slit3,178,1206.0,1204.79,1196.56
sky2,3,1,slit3,179,1211.87,1210.68,1202.46
sky1,3,1,slit3,180,1217.74,1216.58,1208.36
science,17,2,slit3,181,1223.61,1222.47,1214.26
science,17,3,slit3,182,1229.48,1228.36,1220.16
science,17,4,slit3,183,1235.35,1234.25,1226.07
science,17,5,slit3,184,1241.22,1240.14,1231.97
science,17,6,slit3,185,1247.09,1246.03,1237.87
science,17,7,slit3,186,1252.96,1251.92,1243.77
science,17,8,slit3,187,1258.82,1257.81,1249.67
science,17,9,slit3,188,1264.69,1263.7,1255.58
science,17,10,slit3,189,1270.56,1269.59,1261.48
science,17,11,slit3,190,1276.43,1275.48,1267.38
science,17,12,slit3,191,1282.3,1281.37,1273.28
science,17,13,slit3,192,1288.17,1287.26,1279.18
science,17,14,slit3,193,1294.04,1293.15,1285.09
science,17,15,slit3,194,1299.91,1299.05,1290.99
science,16,14,slit3,195,1305.77,1304.94,1296.89
science,16,13,slit3,196,1311.64,1310.83,1302.79
science,16,12,slit3,197,1317.51,1316.72,1308.69
science,16,11,slit3,198,1323.38,1322.61,1314.6
science,16,10,slit3,199,1329.25,1328.5,1320.5
science,16,9,slit3,200,1335.12,1334.39,1326.4
science,16,8,slit3,201,1340.99,1340.28,1332.3
science,16,7,slit3,202,1346.86,1346.17,1338.2
science,16,6,slit3,203,1352.72,1352.06,1344.11
science,16,5,slit3,204,1358.59,1357.95,1350.01
science,16,4,slit3,205,1364.46,1363.84,1355.91
science,16,3,slit3,206,1370.33,1369.73,1361.81
science,16,2,slit3,207,1376.2,1375.62,1367.71
science,16,1,slit3,208,1382.07,1381.51,1373.62
science,16,0,slit3,209,1387.94,1387.41,1379.52
science,15,0,slit3,210,1393.81,1393.3,1385.42
science,15,1,slit3,211,1399.68,1399.19,1391.32
science,15,2,slit3,212,1405.54,1405.08,1397.22
science,15,3,slit3,213,1411.41,1410.97,1403.13
science,15,4,slit3,214,1417.28,1416.86,1409.03
sky2,2,1,slit3,215,1423.15,1422.75,1414.93
sky1,2,1,slit3,216,1429.02,1428.64,1420.83
std,19,63,slit3,217,1434.89,1434.53,1426.73
science,15,5,slit3,218,1440.76,1440.42,1432.64
science,15,6,slit3,219,1446.63,1446.31,1438.54
science,15,7,slit3,220,1452.49,1452.2,1444.44
science,15,8,slit3,221,1458.36,1458.09,1450.34
science,15,9,slit3,222,1464.23,1463.98,1456.24
science,15,10,slit3,223,1470.1,1469.87,1462.15
science,15,11,slit3,224,1475.97,1475.77,1468.05
science,15,12,slit3,225,1481.84,1481.66,1473.95
science,15,13,slit3,226,1487.71,1487.55,1479.85
science,14,12,slit3,227,1493.58,1493.44,1485.75
science,14,11,slit3,228,1499.45,1499.33,1491.66
science,14,10,slit3,229,1505.31,1505.22,1497.56
science,14,9,slit3,230,1511.18,1511.11,1503.46
science,14,8,slit3,231,1517.05,1517.0,1509.36
science,14,7,slit3,232,1522.92,1522.89,1515.26
science,14,6,slit3,233,1528.79,1528.78,1521.17
science,14,5,slit3,234,1534.66,1534.67,1527.07
science,14,4,slit3,235,1540.53,1540.56,1532.97
science,14,3,slit3,236,1546.4,1546.45,1538.87
science,14,2,slit3,237,1552.26,1552.34,1544.77
science,14,1,slit3,238,1558.13,1558.23,1550.68
science,14,0,slit3,239,1564.0,1564.13,1556.58
science,13,0,slit3,240,1569.87,1570.02,1562.48
science,13,1,slit3,241,1575.74,1575.91,1568.38
science,13,2,slit3,242,1581.61,1581.8,1574.29
science,13,3,slit3,243,1587.48,1587.69,1580.19
science,13,4,slit3,244,1593.35,1593.58,1586.09
science,13,5,slit3,245,1599.21,1599.47,1591.99
science,13,6,slit3,246,1605.08,1605.36,1597.89
science,13,7,slit3,247,1610.95,1611.25,1603.8
science,13,8,slit3,248,1616.82,1617.14,1609.7
science,13,9,slit3,249,1622.69,1623.03,1615.6
science,13,10,slit3,250,1628.56,1628.92,1621.5
sky2,3,4,slit3,251,1634.43,1634.81,1627.4
sky1,3,4,slit3,252,1640.3,1640.7,1633.31
science,13,11,slit3,253,1646.17,1646.59,1639.21
science,12,10,slit3,254,1652.03,1652.49,1645.11
science,12,9,slit3,255,1657.9,1658.38,1651.01
science,12,8,slit3,256,1663.77,1664.27,1656.91
science,12,7,slit3,257,1669.64,1670.16,1662.82
science,12,6,slit3,258,1675.51,1676.05,1668.72
science,12,5,slit3,259,1681.38,1681.94,1674.62
science,12,4,slit3,260,1687.25,1687.83,1680.52
science,12,3,slit3,261,1693.12,1693.72,1686.42
science,12,2,slit3,262,1698.98,1699.61,1692.33
science,12,1,slit3,263,1704.85,1705.5,1698.23
science,12,0,slit3,264,1710.72,1711.39,1704.13
science,11,0,slit3,265,1716.59,1717.28,1710.03
science,11,1,slit3,266,1722.46,1723.17,1715.93
science,11,2,slit3,267,1728.33,1729.06,1721.84
science,11,3,slit3,268,1734.2,1734.96,1727.74
science,11,4,slit3,269,1740.07,1740.85,1733.64
science,11,5,slit3,270,1745.93,1746.74,1739.54
science,11,6,slit3,271,1751.8,1752.63,1745.44
science,11,7,slit3,272,1757.67,1758.52,1751.35
science,11,8,slit3,273,1763.54,1764.41,1757.25
science,11,9,slit3,274,1769.41,1770.3,1763.15
science,10,8,slit3,275,1775.28,1776.19,1769.05
science,10,7,slit3,276,1781.15,1782.08,1774.95
science,10,6,slit3,277,1787.02,1787.97,1780.86
science,10,5,slit3,278,1792.89,1793.86,1786.76
science,10,4,slit3,279,1798.75,1799.75,1792.66
science,10,3,slit3,280,1804.62,1805.64,1798.56
science,10,2,slit3,281,1810.49,1811.53,1804.46
science,10,1,slit3,282,1816.36,1817.42,1810.37
science,10,0,slit3,283,1822.23,1823.32,1816.27
science,9,0,slit3,284,1828.1,1829.21,1822.17
science,9,1,slit3,285,1833.97,1835.1,1828.07
science,9,2,slit3,286,1839.84,1840.99,1833.97
sky2,3,2,slit3,287,1845.7,1846.88,1839.88
sky1,3,2,slit3,288,1851.57,1852.77,1845.78
std,24,120,slit3,289,1857.44,1858.66,1851.68
science,9,3,slit3,290,1863.31,1864.55,1857.58
science,9,4,slit3,291,1869.18,1870.44,1863.48
science,9,5,slit3,292,1875.05,1876.33,1869.39
